community	medium	receiver	donor	compound	scs	mus	mps	smetana
all	M11	wgs_S2772Nr3_bin.50.p	wgs_S2772Nr3_bin.7.p	M_alaala_e	0.02127659574468085	0.02	1	0.000425531914893617
all	M11	wgs_S2772Nr3_bin.50.p	wgs_S2772Nr3_bin.11.o	M_acald_e	0.02127659574468085	0.12	1	0.002553191489361702
all	M11	wgs_S2772Nr3_bin.50.p	wgs_S2772Nr3_bin.11.o	M_ala__D_e	0.02127659574468085	0.23	1	0.004893617021276596
all	M11	wgs_S2772Nr3_bin.50.p	wgs_S2772Nr3_bin.11.o	M_alaala_e	0.02127659574468085	0.02	1	0.000425531914893617
all	M11	wgs_S2772Nr3_bin.50.p	wgs_S2772Nr3_bin.23.s	M_acald_e	0.02127659574468085	0.12	1	0.002553191489361702
all	M11	wgs_S2772Nr3_bin.50.p	wgs_S2772Nr3_bin.23.s	M_ala__D_e	0.02127659574468085	0.23	1	0.004893617021276596
all	M11	wgs_S2772Nr3_bin.50.p	wgs_S2772Nr3_bin.23.s	M_alaala_e	0.02127659574468085	0.02	1	0.000425531914893617
all	M11	wgs_S2772Nr3_bin.50.p	wgs_S2772Nr3_bin.23.s	M_etoh_e	0.02127659574468085	0.37	1	0.007872340425531914
all	M11	wgs_S2772Nr3_bin.50.p	wgs_S2772Nr3_bin.23.s	M_glyc_e	0.02127659574468085	0.11	1	0.002340425531914894
all	M11	wgs_S2772Nr3_bin.50.p	wgs_S2772Nr3_bin.44.p	M_acald_e	0.02127659574468085	0.12	1	0.002553191489361702
all	M11	wgs_S2772Nr3_bin.50.p	wgs_S2772Nr3_bin.44.p	M_ala__D_e	0.02127659574468085	0.23	1	0.004893617021276596
all	M11	wgs_S2772Nr3_bin.50.p	wgs_S2772Nr3_bin.44.p	M_etoh_e	0.02127659574468085	0.37	1	0.007872340425531914
all	M11	wgs_S2772Nr3_bin.50.p	wgs_S2772Nr3_bin.18.p	M_acald_e	0.02127659574468085	0.12	1	0.002553191489361702
all	M11	wgs_S2772Nr3_bin.50.p	wgs_S2772Nr3_bin.18.p	M_ala__D_e	0.02127659574468085	0.23	1	0.004893617021276596
all	M11	wgs_S2772Nr3_bin.50.p	wgs_S2772Nr3_bin.18.p	M_alaala_e	0.02127659574468085	0.02	1	0.000425531914893617
all	M11	wgs_S2772Nr3_bin.50.p	wgs_S2772Nr3_bin.46.o	M_acald_e	0.02127659574468085	0.12	1	0.002553191489361702
all	M11	wgs_S2772Nr3_bin.50.p	wgs_S2772Nr3_bin.46.o	M_ala__D_e	0.02127659574468085	0.23	1	0.004893617021276596
all	M11	wgs_S2772Nr3_bin.50.p	wgs_S2772Nr3_bin.46.o	M_alaala_e	0.02127659574468085	0.02	1	0.000425531914893617
all	M11	wgs_S2772Nr3_bin.50.p	wgs_S2772Nr3_bin.46.o	M_etoh_e	0.02127659574468085	0.37	1	0.007872340425531914
all	M11	wgs_S2772Nr3_bin.50.p	wgs_S2772Nr3_bin.43.p	M_acald_e	0.02127659574468085	0.12	1	0.002553191489361702
all	M11	wgs_S2772Nr3_bin.50.p	wgs_S2772Nr3_bin.43.p	M_ala__D_e	0.02127659574468085	0.23	1	0.004893617021276596
all	M11	wgs_S2772Nr3_bin.50.p	wgs_S2772Nr3_bin.43.p	M_alaala_e	0.02127659574468085	0.02	1	0.000425531914893617
all	M11	wgs_S2772Nr3_bin.50.p	wgs_S2772Nr3_bin.43.p	M_glyc_e	0.02127659574468085	0.11	1	0.002340425531914894
all	M11	wgs_S2772Nr3_bin.50.p	wgs_S2772Nr3_bin.10.p	M_acald_e	1.0	0.12	1	0.12
all	M11	wgs_S2772Nr3_bin.50.p	wgs_S2772Nr3_bin.10.p	M_ala__D_e	1.0	0.23	1	0.23
all	M11	wgs_S2772Nr3_bin.50.p	wgs_S2772Nr3_bin.10.p	M_alaala_e	1.0	0.02	1	0.02
all	M11	wgs_S2772Nr3_bin.50.p	wgs_S2772Nr3_bin.10.p	M_glyc_e	1.0	0.11	1	0.11
all	M11	wgs_S2772Nr3_bin.50.p	wgs_S2772Nr3_bin.48.s	M_acald_e	0.02127659574468085	0.12	1	0.002553191489361702
all	M11	wgs_S2772Nr3_bin.50.p	wgs_S2772Nr3_bin.48.s	M_ala__D_e	0.02127659574468085	0.23	1	0.004893617021276596
all	M11	wgs_S2772Nr3_bin.50.p	wgs_S2772Nr3_bin.48.s	M_alaala_e	0.02127659574468085	0.02	1	0.000425531914893617
all	M11	wgs_S2772Nr3_bin.50.p	wgs_S2772Nr3_bin.48.s	M_etoh_e	0.02127659574468085	0.37	1	0.007872340425531914
all	M11	wgs_S2772Nr3_bin.50.p	wgs_S2772Nr3_bin.48.s	M_glyc_e	0.02127659574468085	0.11	1	0.002340425531914894
all	M11	wgs_S2772Nr3_bin.50.p	wgs_S2772Nr3_bin.15.s	M_acald_e	0.02127659574468085	0.12	1	0.002553191489361702
all	M11	wgs_S2772Nr3_bin.50.p	wgs_S2772Nr3_bin.15.s	M_ala__D_e	0.02127659574468085	0.23	1	0.004893617021276596
all	M11	wgs_S2772Nr3_bin.50.p	wgs_S2772Nr3_bin.15.s	M_alaala_e	0.02127659574468085	0.02	1	0.000425531914893617
all	M11	wgs_S2772Nr3_bin.50.p	wgs_S2772Nr3_bin.14.s	M_acald_e	0.9574468085106383	0.12	1	0.1148936170212766
all	M11	wgs_S2772Nr3_bin.50.p	wgs_S2772Nr3_bin.14.s	M_ala__D_e	0.9574468085106383	0.23	1	0.22021276595744682
all	M11	wgs_S2772Nr3_bin.50.p	wgs_S2772Nr3_bin.14.s	M_glyc_e	0.9574468085106383	0.11	1	0.10531914893617021
